jaccard,a,b,classA,classB
0.6444,/servicii/cazier-judiciar-online/barlad,/servicii/cazier-judiciar-online/slatina,location: cazier oraș,location: cazier oraș
0.6443,/servicii/cazier-judiciar-online/alba-iulia,/servicii/cazier-judiciar-online/satu-mare,location: cazier oraș,location: cazier oraș
0.6443,/servicii/cazier-judiciar-online/bistrita,/servicii/cazier-judiciar-online/onesti,location: cazier oraș,location: cazier oraș
0.6443,/servicii/cazier-judiciar-online/cluj-napoca,/servicii/cazier-judiciar-online/lugoj,location: cazier oraș,location: cazier oraș
0.6443,/servicii/cazier-judiciar-online/piatra-neamt,/servicii/cazier-judiciar-online/sebes,location: cazier oraș,location: cazier oraș
0.6442,/servicii/cazier-judiciar-online/braila,/servicii/cazier-judiciar-online/lugoj,location: cazier oraș,location: cazier oraș
0.6442,/servicii/cazier-judiciar-online/constanta,/servicii/cazier-judiciar-online/targu-jiu,location: cazier oraș,location: cazier oraș
0.6442,/servicii/cazier-judiciar-online/medias,/servicii/cazier-judiciar-online/vaslui,location: cazier oraș,location: cazier oraș
0.644,/servicii/cazier-judiciar-online/bistrita,/servicii/cazier-judiciar-online/turda,location: cazier oraș,location: cazier oraș
0.644,/servicii/cazier-judiciar-online/constanta,/servicii/cazier-judiciar-online/oradea,location: cazier oraș,location: cazier oraș
0.644,/servicii/cazier-judiciar-online/lugoj,/servicii/cazier-judiciar-online/zalau,location: cazier oraș,location: cazier oraș
0.6438,/servicii/cazier-judiciar-online/baia-mare,/servicii/cazier-judiciar-online/constanta,location: cazier oraș,location: cazier oraș
0.6438,/servicii/cazier-judiciar-online/galati,/servicii/cazier-judiciar-online/lugoj,location: cazier oraș,location: cazier oraș
0.6437,/servicii/cazier-judiciar-online/barlad,/servicii/cazier-judiciar-online/galati,location: cazier oraș,location: cazier oraș
0.6436,/servicii/cazier-judiciar-online/bistrita,/servicii/cazier-judiciar-online/sebes,location: cazier oraș,location: cazier oraș
0.6435,/servicii/cazier-judiciar-online/onesti,/servicii/cazier-judiciar-online/resita,location: cazier oraș,location: cazier oraș
0.6434,/servicii/cazier-judiciar-online/barlad,/servicii/cazier-judiciar-online/botosani,location: cazier oraș,location: cazier oraș
0.6434,/servicii/cazier-judiciar-online/botosani,/servicii/cazier-judiciar-online/medias,location: cazier oraș,location: cazier oraș
0.6432,/servicii/cazier-judiciar-online/lugoj,/servicii/cazier-judiciar-online/targoviste,location: cazier oraș,location: cazier oraș
0.6432,/servicii/cazier-judiciar-online/resita,/servicii/cazier-judiciar-online/turda,location: cazier oraș,location: cazier oraș
0.6431,/servicii/cazier-judiciar-online/alba-iulia,/servicii/cazier-judiciar-online/constanta,location: cazier oraș,location: cazier oraș
0.6431,/servicii/cazier-judiciar-online/barlad,/servicii/cazier-judiciar-online/cluj-napoca,location: cazier oraș,location: cazier oraș
0.6431,/servicii/cazier-judiciar-online/constanta,/servicii/cazier-judiciar-online/iasi,location: cazier oraș,location: cazier oraș
0.643,/servicii/cazier-judiciar-online/barlad,/servicii/cazier-judiciar-online/braila,location: cazier oraș,location: cazier oraș
0.643,/servicii/cazier-judiciar-online/braila,/servicii/cazier-judiciar-online/medias,location: cazier oraș,location: cazier oraș
0.643,/servicii/cazier-judiciar-online/constanta,/servicii/cazier-judiciar-online/piatra-neamt,location: cazier oraș,location: cazier oraș
0.643,/servicii/cazier-judiciar-online/galati,/servicii/cazier-judiciar-online/onesti,location: cazier oraș,location: cazier oraș
0.6429,/servicii/cazier-judiciar-online/calarasi,/servicii/cazier-judiciar-online/onesti,location: cazier oraș,location: cazier oraș
0.6428,/servicii/cazier-judiciar-online/barlad,/servicii/cazier-judiciar-online/zalau,location: cazier oraș,location: cazier oraș
0.6428,/servicii/cazier-judiciar-online/lugoj,/servicii/cazier-judiciar-online/ploiesti,location: cazier oraș,location: cazier oraș
0.6428,/servicii/cazier-judiciar-online/medias,/servicii/cazier-judiciar-online/zalau,location: cazier oraș,location: cazier oraș
0.6428,/servicii/cazier-judiciar-online/resita,/servicii/cazier-judiciar-online/sebes,location: cazier oraș,location: cazier oraș
0.6427,/servicii/cazier-judiciar-online/brasov,/servicii/cazier-judiciar-online/targu-mures,location: cazier oraș,location: cazier oraș
0.6427,/servicii/cazier-judiciar-online/constanta,/servicii/cazier-judiciar-online/satu-mare,location: cazier oraș,location: cazier oraș
0.6426,/servicii/cazier-judiciar-online/calarasi,/servicii/cazier-judiciar-online/turda,location: cazier oraș,location: cazier oraș
0.6426,/servicii/cazier-judiciar-online/medias,/servicii/cazier-judiciar-online/ploiesti,location: cazier oraș,location: cazier oraș
0.6425,/servicii/cazier-judiciar-online/bacau,/servicii/cazier-judiciar-online/turda,location: cazier oraș,location: cazier oraș
0.6425,/servicii/cazier-judiciar-online/onesti,/servicii/cazier-judiciar-online/vaslui,location: cazier oraș,location: cazier oraș
0.6424,/servicii/cazier-judiciar-online/braila,/servicii/cazier-judiciar-online/onesti,location: cazier oraș,location: cazier oraș
0.6424,/servicii/cazier-judiciar-online/deva,/servicii/cazier-judiciar-online/lugoj,location: cazier oraș,location: cazier oraș
0.6424,/servicii/cazier-judiciar-online/slatina,/servicii/cazier-judiciar-online/turda,location: cazier oraș,location: cazier oraș
0.6422,/servicii/cazier-judiciar-online/alba-iulia,/servicii/cazier-judiciar-online/brasov,location: cazier oraș,location: cazier oraș
0.6422,/servicii/cazier-judiciar-online/calarasi,/servicii/cazier-judiciar-online/sebes,location: cazier oraș,location: cazier oraș
0.6422,/servicii/cazier-judiciar-online/turda,/servicii/cazier-judiciar-online/vaslui,location: cazier oraș,location: cazier oraș
0.6421,/servicii/cazier-judiciar-online/bacau,/servicii/cazier-judiciar-online/sebes,location: cazier oraș,location: cazier oraș
0.642,/servicii/cazier-judiciar-online/baia-mare,/servicii/cazier-judiciar-online/brasov,location: cazier oraș,location: cazier oraș
0.642,/servicii/cazier-judiciar-online/barlad,/servicii/cazier-judiciar-online/targoviste,location: cazier oraș,location: cazier oraș
0.642,/servicii/cazier-judiciar-online/medias,/servicii/cazier-judiciar-online/targoviste,location: cazier oraș,location: cazier oraș
0.642,/servicii/cazier-judiciar-online/sebes,/servicii/cazier-judiciar-online/slatina,location: cazier oraș,location: cazier oraș
0.6418,/servicii/cazier-judiciar-online/sebes,/servicii/cazier-judiciar-online/vaslui,location: cazier oraș,location: cazier oraș
0.6417,/servicii/cazier-judiciar-online/botosani,/servicii/cazier-judiciar-online/onesti,location: cazier oraș,location: cazier oraș
0.6416,/servicii/cazier-judiciar-online/barlad,/servicii/cazier-judiciar-online/ploiesti,location: cazier oraș,location: cazier oraș
0.6416,/servicii/cazier-judiciar-online/braila,/servicii/cazier-judiciar-online/sebes,location: cazier oraș,location: cazier oraș
0.6416,/servicii/cazier-judiciar-online/brasov,/servicii/cazier-judiciar-online/constanta,location: cazier oraș,location: cazier oraș
0.6416,/servicii/cazier-judiciar-online/medias,/servicii/cazier-judiciar-online/piatra-neamt,location: cazier oraș,location: cazier oraș
0.6414,/servicii/cazier-judiciar-online/botosani,/servicii/cazier-judiciar-online/turda,location: cazier oraș,location: cazier oraș
0.6414,/servicii/cazier-judiciar-online/cluj-napoca,/servicii/cazier-judiciar-online/onesti,location: cazier oraș,location: cazier oraș
0.6414,/servicii/cazier-judiciar-online/lugoj,/servicii/cazier-judiciar-online/tulcea,location: cazier oraș,location: cazier oraș
0.6413,/servicii/cazier-judiciar-online/lugoj,/servicii/cazier-judiciar-online/ramnicu-valcea,location: cazier oraș,location: cazier oraș
0.6412,/servicii/cazier-judiciar-online/barlad,/servicii/cazier-judiciar-online/deva,location: cazier oraș,location: cazier oraș
0.6412,/servicii/cazier-judiciar-online/deva,/servicii/cazier-judiciar-online/medias,location: cazier oraș,location: cazier oraș
0.6411,/servicii/cazier-judiciar-online/onesti,/servicii/cazier-judiciar-online/zalau,location: cazier oraș,location: cazier oraș
0.641,/servicii/cazier-judiciar-online/botosani,/servicii/cazier-judiciar-online/sebes,location: cazier oraș,location: cazier oraș
0.641,/servicii/cazier-judiciar-online/braila,/servicii/cazier-judiciar-online/turda,location: cazier oraș,location: cazier oraș
0.641,/servicii/cazier-judiciar-online/buzau,/servicii/cazier-judiciar-online/lugoj,location: cazier oraș,location: cazier oraș
0.641,/servicii/cazier-judiciar-online/ilfov,/servicii/cazier-judiciar-online/lugoj,location: cazier oraș,location: cazier oraș
0.641,/servicii/cazier-judiciar-online/onesti,/servicii/cazier-judiciar-online/piatra-neamt,location: cazier oraș,location: cazier oraș
0.6409,/servicii/cazier-judiciar-online/lugoj,/servicii/cazier-judiciar-online/miercurea-ciuc,location: cazier oraș,location: cazier oraș
0.6408,/servicii/cazier-judiciar-online/craiova,/servicii/cazier-judiciar-online/lugoj,location: cazier oraș,location: cazier oraș
0.6408,/servicii/cazier-judiciar-online/turda,/servicii/cazier-judiciar-online/zalau,location: cazier oraș,location: cazier oraș
0.6407,/servicii/cazier-judiciar-online/cluj-napoca,/servicii/cazier-judiciar-online/sebes,location: cazier oraș,location: cazier oraș
0.6407,/servicii/cazier-judiciar-online/medias,/servicii/cazier-judiciar-online/targu-jiu,location: cazier oraș,location: cazier oraș
0.6406,/servicii/cazier-judiciar-online/galati,/servicii/cazier-judiciar-online/turda,location: cazier oraș,location: cazier oraș
0.6404,/servicii/cazier-judiciar-online/brasov,/servicii/cazier-judiciar-online/targu-jiu,location: cazier oraș,location: cazier oraș
0.6404,/servicii/cazier-judiciar-online/lugoj,/servicii/cazier-judiciar-online/pitesti,location: cazier oraș,location: cazier oraș
0.6404,/servicii/cazier-judiciar-online/sebes,/servicii/cazier-judiciar-online/zalau,location: cazier oraș,location: cazier oraș
0.6403,/servicii/cazier-judiciar-online/brasov,/servicii/cazier-judiciar-online/iasi,location: cazier oraș,location: cazier oraș
0.6403,/servicii/cazier-judiciar-online/onesti,/servicii/cazier-judiciar-online/targoviste,location: cazier oraș,location: cazier oraș
0.6402,/servicii/cazier-judiciar-online/barlad,/servicii/cazier-judiciar-online/satu-mare,location: cazier oraș,location: cazier oraș
0.6402,/servicii/cazier-judiciar-online/barlad,/servicii/cazier-judiciar-online/tulcea,location: cazier oraș,location: cazier oraș
0.6402,/servicii/cazier-judiciar-online/lugoj,/servicii/cazier-judiciar-online/suceava,location: cazier oraș,location: cazier oraș
0.6402,/servicii/cazier-judiciar-online/medias,/servicii/cazier-judiciar-online/tulcea,location: cazier oraș,location: cazier oraș
0.6401,/servicii/cazier-judiciar-online/barlad,/servicii/cazier-judiciar-online/ramnicu-valcea,location: cazier oraș,location: cazier oraș
0.6401,/servicii/cazier-judiciar-online/medias,/servicii/cazier-judiciar-online/ramnicu-valcea,location: cazier oraș,location: cazier oraș
0.64,/servicii/cazier-judiciar-online/targoviste,/servicii/cazier-judiciar-online/turda,location: cazier oraș,location: cazier oraș
0.6399,/servicii/cazier-judiciar-online/ilfov,/servicii/cazier-judiciar-online/turda,location: cazier oraș,location: cazier oraș
0.6399,/servicii/cazier-judiciar-online/onesti,/servicii/cazier-judiciar-online/ploiesti,location: cazier oraș,location: cazier oraș
0.6398,/servicii/cazier-judiciar-online/barlad,/servicii/cazier-judiciar-online/buzau,location: cazier oraș,location: cazier oraș
0.6398,/servicii/cazier-judiciar-online/barlad,/servicii/cazier-judiciar-online/ilfov,location: cazier oraș,location: cazier oraș
0.6398,/servicii/cazier-judiciar-online/barlad,/servicii/cazier-judiciar-online/miercurea-ciuc,location: cazier oraș,location: cazier oraș
0.6398,/servicii/cazier-judiciar-online/buzau,/servicii/cazier-judiciar-online/medias,location: cazier oraș,location: cazier oraș
0.6398,/servicii/cazier-judiciar-online/ilfov,/servicii/cazier-judiciar-online/medias,location: cazier oraș,location: cazier oraș
0.6398,/servicii/cazier-judiciar-online/medias,/servicii/cazier-judiciar-online/miercurea-ciuc,location: cazier oraș,location: cazier oraș
0.6398,/servicii/cazier-judiciar-online/medias,/servicii/cazier-judiciar-online/timisoara,location: cazier oraș,location: cazier oraș
0.6396,/servicii/cazier-judiciar-online/barlad,/servicii/cazier-judiciar-online/craiova,location: cazier oraș,location: cazier oraș
0.6396,/servicii/cazier-judiciar-online/ploiesti,/servicii/cazier-judiciar-online/turda,location: cazier oraș,location: cazier oraș
0.6396,/servicii/cazier-judiciar-online/sebes,/servicii/cazier-judiciar-online/targoviste,location: cazier oraș,location: cazier oraș
0.6395,/servicii/cazier-judiciar-online/deva,/servicii/cazier-judiciar-online/onesti,location: cazier oraș,location: cazier oraș
0.6393,/servicii/cazier-judiciar-online/brasov,/servicii/cazier-judiciar-online/oradea,location: cazier oraș,location: cazier oraș
0.6392,/servicii/cazier-judiciar-online/barlad,/servicii/cazier-judiciar-online/pitesti,location: cazier oraș,location: cazier oraș
0.6392,/servicii/cazier-judiciar-online/deva,/servicii/cazier-judiciar-online/turda,location: cazier oraș,location: cazier oraș
0.6392,/servicii/cazier-judiciar-online/galati,/servicii/cazier-judiciar-online/sebes,location: cazier oraș,location: cazier oraș
0.6392,/servicii/cazier-judiciar-online/medias,/servicii/cazier-judiciar-online/pitesti,location: cazier oraș,location: cazier oraș
0.6392,/servicii/cazier-judiciar-online/ploiesti,/servicii/cazier-judiciar-online/sebes,location: cazier oraș,location: cazier oraș
0.639,/servicii/cazier-judiciar-online/barlad,/servicii/cazier-judiciar-online/suceava,location: cazier oraș,location: cazier oraș
0.639,/servicii/cazier-judiciar-online/medias,/servicii/cazier-judiciar-online/suceava,location: cazier oraș,location: cazier oraș
0.6388,/servicii/cazier-judiciar-online/barlad,/servicii/cazier-judiciar-online/timisoara,location: cazier oraș,location: cazier oraș
0.6388,/servicii/cazier-judiciar-online/deva,/servicii/cazier-judiciar-online/sebes,location: cazier oraș,location: cazier oraș
0.6386,/servicii/cazier-judiciar-online/onesti,/servicii/cazier-judiciar-online/tulcea,location: cazier oraș,location: cazier oraș
0.6385,/servicii/cazier-judiciar-online/brasov,/servicii/cazier-judiciar-online/drobeta-turnu-severin,location: cazier oraș,location: cazier oraș
0.6385,/servicii/cazier-judiciar-online/onesti,/servicii/cazier-judiciar-online/ramnicu-valcea,location: cazier oraș,location: cazier oraș
0.6383,/servicii/cazier-judiciar-online/satu-mare,/servicii/cazier-judiciar-online/turda,location: cazier oraș,location: cazier oraș
0.6382,/servicii/cazier-judiciar-online/buzau,/servicii/cazier-judiciar-online/onesti,location: cazier oraș,location: cazier oraș
0.6382,/servicii/cazier-judiciar-online/ilfov,/servicii/cazier-judiciar-online/onesti,location: cazier oraș,location: cazier oraș
0.6382,/servicii/cazier-judiciar-online/ramnicu-valcea,/servicii/cazier-judiciar-online/turda,location: cazier oraș,location: cazier oraș
0.6382,/servicii/cazier-judiciar-online/tulcea,/servicii/cazier-judiciar-online/turda,location: cazier oraș,location: cazier oraș
0.6381,/servicii/cazier-judiciar-online/miercurea-ciuc,/servicii/cazier-judiciar-online/onesti,location: cazier oraș,location: cazier oraș
0.638,/servicii/cazier-judiciar-online/craiova,/servicii/cazier-judiciar-online/onesti,location: cazier oraș,location: cazier oraș
